id;identifier;name;active;billable;billing_address;billing_email_cc;billing_email_to;billing_notes;billing_variant;budget;budget_expenses;currency;deal;finish_date;fixed_price;hourly_rate;setting_include_time_report;customer.id;customer.name;deal.id;deal.name;leader.id;leader.firstname;leader.lastname;info;created_at;updated_at
945468570;P2103_014;Info-Flyer ImmoCheck Aktualisierung;True;True;Volksbank Jever eG,Schloßplatz 3,26441 Jever;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760547549;Volksbank Jever eG (Voba_Jever);;;933615134;Thomke;Müller;;2021-03-05T13:06:29Z;2021-03-05T13:07:07Z
945414628;P2101_023;Instagram-Grafiken Januar/Februar;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933611423;Alexandra;Kirchhoff;;2021-01-13T09:50:23Z;2021-01-19T08:25:11Z
945429946;P2101_054;Integration MessengerPeople;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;400.0;0.0;EUR;;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);182405;Website-Erstellung / Erweiterung des Brandbooks / Digitalmarketing;933613815;Christian;Hinze;;2021-01-27T11:40:12Z;2021-02-02T04:04:20Z
945398750;P2012_062;Jahresrückblick 2020;True;True;Volksbank Jever eG,Schloßplatz 3,26441 Jever;None;None;None;project;None;0.0;EUR;None;2021-01-18;False;90.0;False;760547549;Volksbank Jever eG (Voba_Jever);;;933615198;Erwin;Meyer;;2020-12-29T06:24:08Z;2021-01-07T09:16:33Z
945354198;P2011_013;Jubiläumskampagne;True;True;Wilhelm Stettin GmbH, Bismarckplatz, 26384 Wilhelmshaven;None;None;None;project;6124.0;0.0;EUR;;None;False;90.0;False;760760764;Wilhelm Stettin GmbH (Stettin);221422;Jubiläumskampagne;933615099;Chiara;Schröter;;2020-11-05T14:22:51Z;2020-12-07T09:40:02Z
945334670;P2010_024;Kalender Leserfotos AH/JW;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610101;André;Klattenberg;- 60 Stück von Birte an die SC weitergeleitet für die Mitarbeiter. Sie verfasst später noch einen Thekla-Beitrag.,-An die Leser deren Bilder veröffentlicht werden gehen jeweils 1 bis  2 Exemplare Adressliste folgt Versand übers DOCK.,- 4 Stück hatte Anne sich schon rausgenommen.;2020-10-14T09:36:17Z;2020-12-16T11:25:27Z
945429679;P2101_053;Kampagne Landratswahl 2021;True;True;Holger Heymann,Landkreis Wittmund,Am Markt 9,26409 Wittmund;None;None;None;project;20000.0;0.0;EUR;;None;False;90.0;False;760894789;Holger Heymann;244894;Kampagne Landratswahl 2021;933610101;André;Klattenberg;;2021-01-27T09:34:23Z;2021-02-16T15:23:13Z
945272371;P2007_055;Kassenabrechnung;True;True;Teekontor Ostfriesland,Herdetor 19-21,26427 Esens;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760554287;Teekontor Ostfriesland (Backenköhler);;;933615198;Erwin;Meyer;;2020-07-23T07:16:31Z;2020-07-23T07:16:31Z
945355942;P2011_014;Katalog 2021;True;True;AS Bekleidungswerk GmbH,Heglitzer Straße 12,26409 Wittmund;None;None;None;project;8146.0;0.0;EUR;;None;False;90.0;False;760585727;AS Bekleidungswerk GmbH (AS);239436;Gesamtherstellung Katalog 2021;933615134;Thomke;Müller;13.11.2020 – Datenanlieferung durch modAS,KW 47/48 – Gestaltung und Umbruch der Seiten,27.11.2020 – Übermittlung der Korrekturabzüge modAS,KW 49 – Ausführung der Korrekturen,4.12.2020 – Druckfreigabe durch modAS und Übermittlung der Druckdaten,KW 51 (ca. 16.12.2020) – Auslieferung;2020-11-09T07:06:31Z;2020-12-10T07:31:24Z
945139782;P2002_017;Kommunikationsstrategie Klimaschutz;True;True;Landkreis Wittmund, Am Markt 9, 26409 Wittmund;None;None;None;project;3200.0;0.0;EUR;;None;False;90.0;False;760418923;Landkreis Wittmund (LK_WTM);168604;Kommunikationsstrategie Klimaschutz;933611423;Alexandra;Kirchhoff;;2020-02-07T15:10:50Z;2020-02-07T15:10:50Z
945417655;P2101_029;Konzeption KiTa Wilhelmshaven Süd;True;True;Gemeinnützige Gesellschaft,für Paritätische Sozialarbeit mbH Wilhelmshaven,Banter Weg 12,26389 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760726477;Gemeinnützige Gesellschaft für Paritätische Sozialarbeit mbH Wilhelmshaven (GPS);;;933615134;Thomke;Müller;;2021-01-15T09:23:05Z;2021-01-15T13:31:21Z
945407406;P2101_012;Logo/Website-Entwicklung;True;True;a-MAK Maklerkontor für Immobilien GmbH,Friedrich-Ebert-Str. 45,06366 Köthen;None;None;None;project;4000.0;0.0;EUR;;None;False;90.0;False;760873349;a-MAK Maklerkontor für Immobilien GmbH;232364;Website-Entwicklung;933613815;Christian;Hinze;;2021-01-07T09:10:39Z;2021-01-07T10:03:58Z
945357476;P2011_021;MA-Portraits;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933610101;André;Klattenberg;;2020-11-10T09:17:26Z;2020-11-10T09:17:26Z
945451390;P2102_039;Mesh-Banner SEKO (nur Satz);True;True;Selbsthilfekontaktstelle Wittmund-Wilhelmshaven,Am Kirchplatz 5,26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760526551;Selbsthilfekontaktstelle Wittmund-Wilhelmshaven (Selbsthilfe_WTM_WHV);;;933615197;Astrid;Funk;;2021-02-17T10:35:48Z;2021-02-18T07:21:00Z
945468020;P2103_012;Mitarbeiter einfügen;True;True;Ammermann Umwelttechnik GmbH, Am Dobben 4, 26639 Wiesmoor;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760616424;Ammermann Umwelttechnik GmbH;;;933611423;Alexandra;Kirchhoff;;2021-03-05T08:17:16Z;2021-03-05T08:17:36Z
945460228;P2102_072;Muster Print-Advertorial;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-02-26T09:07:05Z;2021-03-01T07:44:20Z
945460000;P2102_071;Musterseiten Anzeigenkollektive;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-02-26T06:48:37Z;2021-03-01T07:45:00Z
945469455;P2103_015;Newsletter 08.03.;True;True;maschal einrichtungs- & einkaufszentrum gmbh,Altjührdener Straße 47 ,26316 Varel/Altjührden;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760525948;maschal einrichtungs- & einkaufszentrum gmbh;;;933611423;Alexandra;Kirchhoff;;2021-03-08T09:11:01Z;2021-03-08T09:11:01Z
945287331;P2008_025;Newsletter-Setup;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;900.0;0.0;EUR;;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);212225;Newsletter;933611423;Alexandra;Kirchhoff;;2020-08-13T13:45:17Z;2020-08-13T13:45:17Z
944869209;P1901-035;Newsletter-Support (Sponsoring);True;True;Marketing Club Weser-Ems e.V., c/o bdr werbeagentur gmbh, Im Eichengrund 1, 26125 Oldenburg;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760513528;Marketing Club Weser-Ems e.V. (MCWE);;;933611423;Alexandra;Kirchhoff;;2019-01-14T10:59:15Z;2019-01-14T11:00:08Z
944994150;P1908_020;PK Buch - Google AdWords/Search;True;True;PK-Buch GbR, Robert Pedde und Martin Körffer, Am Bullhamm 25, 26441 Jever;None;None;None;project;1000.0;0.0;EUR;;None;False;90.0;False;760548687;PK-Buch GbR;111078;PK Buch - Google AdWords/Search;933613815;Christian;Hinze;;2019-08-13T07:54:38Z;2019-09-25T03:01:30Z
945465021;P2103_003;Plakate Immobilien-Verkauf;True;True;Reents Immobilien,Herrn André Reents,Kattrepelweg 1,26427 Dunum;None;None;None;project;98.0;0.0;EUR;;None;True;90.0;False;760856848;Reents Immobilien;272802;Plakate Immobilien-Verkauf;933615198;Erwin;Meyer;;2021-03-03T07:13:29Z;2021-03-06T04:04:05Z
945421095;P2101_039;Plakate Spendenübergabe Spendenaktion 2020;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-01-19T10:57:25Z;2021-01-19T11:01:12Z
945439357;P2102_010;Plakate und Regalanhänger Schlussverkauf 2021 Frischer Wind;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933610914;Julia;Schmidt;;2021-02-04T11:01:19Z;2021-02-04T11:02:10Z
945451958;P2102_040;Plakat Maschinenschaden;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933615134;Thomke;Müller;;2021-02-17T15:47:18Z;2021-02-17T15:47:18Z
945471009;P2103_020;Plakat Öffnugszeiten 2021 ab März;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933615134;Thomke;Müller;;2021-03-09T09:57:29Z;2021-03-09T09:57:29Z
945472072;P2103_023;Preisliste 2021;True;True;AS Bekleidungswerk GmbH,Heglitzer Straße 12,26409 Wittmund;None;None;None;project;558.0;0.0;EUR;None;None;False;90.0;False;760585727;AS Bekleidungswerk GmbH (AS);;;933610101;André;Klattenberg;;2021-03-10T07:36:16Z;2021-03-10T07:36:16Z
945455498;P2102_055;Preisliste Nordseeurlaub;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610913;Mareike;Gatzke;;2021-02-22T12:10:25Z;2021-02-22T12:37:10Z
945455465;P2102_054;Produktübersicht Wahlen 2021;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933610914;Julia;Schmidt;;2021-02-22T11:40:04Z;2021-02-22T11:40:04Z
945445568;P2102_024;Projektmanagement;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);;;933611423;Alexandra;Kirchhoff;;2021-02-10T17:42:51Z;2021-02-11T07:27:43Z
945445810;P2102_026;Projekt-Referenzen Website;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933615134;Thomke;Müller;die Boxshots und die Texte an Christian Hinze da er die Referenzen noch weiter textlich ausführen möchte.;2021-02-11T08:35:40Z;2021-02-11T11:53:50Z
945172787;P2003_048;Referenzen/Boxshots;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933610101;André;Klattenberg;;2020-03-16T15:23:07Z;2020-03-16T15:24:42Z
945412438;P2101_019;Rücksendeformular;True;True;tomBrook GmbH,Pfälzerstraße 23,26607 Aurich;None;None;None;project;None;0.0;EUR;None;2021-01-14;False;90.0;False;760640062;tomBrook GmbH (tomBrook);;;933610101;André;Klattenberg;;2021-01-12T05:36:06Z;2021-01-12T05:36:06Z
945442231;P2102_015;Rückumschläge Abo-Bestellscheine;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2021-02-16;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-02-08T10:59:45Z;2021-02-08T10:59:45Z
945321473;P2009_062;Satz für Brune-Mettcker WHV 2020/09;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;65.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610101;André;Klattenberg;;2020-09-29T11:07:46Z;2020-09-29T11:07:46Z
945066202;P1911_067;Schreibunterlagen 2021/2022;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933610101;André;Klattenberg;;2019-11-25T08:57:10Z;2021-02-17T07:58:08Z
945465554;P2103_005;Schulung DNN;True;True;CoastCom Consulting GmbH & Co. KG, Am Markt 20, 26409 Wittmund;None;None;None;project;65.0;0.0;EUR;None;None;False;90.0;False;760547761;CoastCom Consulting GmbH & Co. KG (CoastCom);;;933611423;Alexandra;Kirchhoff;;2021-03-03T10:39:38Z;2021-03-03T10:39:38Z
945458913;P2102_067;SD-Sätze Urlaubsantrag;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933615197;Astrid;Funk;;2021-02-25T08:35:35Z;2021-02-25T08:35:35Z
945445163;P2102_022;Social-Media-Betreuung - Peter Hansen Dachdecker- & Fassadenbau GmbH;True;True;Peter Hansen Dachdecker- & Fassadenbau GmbH,Oldebrüggestr. 20a,26382 Wilhelmshaven;None;None;None;project;315.0;0.0;EUR;None;None;False;90.0;False;760944692;Peter Hansen Dachdecker- & Fassadenbau GmbH;;;933615099;Chiara;Schröter;;2021-02-10T13:20:08Z;2021-03-05T04:04:13Z
945453038;P2102_044;Sonderseite Friseure;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933615134;Thomke;Müller;;2021-02-18T13:42:12Z;2021-02-18T15:28:13Z
944943011;P1905_039;Status Quo Newsletter;True;True;maschal einrichtungs- & einkaufszentrum gmbh,Altjührdener Straße 47 ,26316 Varel/Altjührden;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760525948;maschal einrichtungs- & einkaufszentrum gmbh;;;933611423;Alexandra;Kirchhoff;;2019-05-14T10:21:31Z;2019-05-20T07:37:27Z
945411590;P2101_016;Stellenanzeige Azubi Hauswirtschaft;True;True;Gemeinnützige Gesellschaft,für Paritätische Sozialarbeit mbH Wilhelmshaven,Banter Weg 12,26389 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760726477;Gemeinnützige Gesellschaft für Paritätische Sozialarbeit mbH Wilhelmshaven (GPS);;;933615134;Thomke;Müller;;2021-01-11T13:01:55Z;2021-01-11T13:01:55Z
945422811;P2101_041;Stellenanzeige Kontakter;True;False;;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397561;DOCK26;;;933610913;Mareike;Gatzke;;2021-01-20T12:02:06Z;2021-01-26T10:49:29Z
945362862;P2011_042;Stellenanzeigen Ausbildungsberufe;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610101;André;Klattenberg;;2020-11-16T12:23:46Z;2021-01-06T12:05:50Z
945425334;P2101_044;Stellenanzeige Online Portalmanager;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2021-01-30;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610913;Mareike;Gatzke;ET: 30.1.2021,# 109709;2021-01-22T10:49:48Z;2021-01-27T14:35:56Z
945404291;P2101_003;Stempel;True;True;Tierarztpraxis Friesland,Dr. Jan Ennen & Dr. Jan- Philip Kriewitz,Horster Str. 12,26452 Sande- Neustadtgödens;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760881340;Tierarztpraxis Friesland;;;933610913;Mareike;Gatzke;;2021-01-05T08:43:23Z;2021-01-05T08:43:23Z
944869569;P1901-043;subventionierte Postleitzahlen;True;True;regioVertrieb Nord GmbH, Am Markt 24, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760504917;regioVertrieb Nord GmbH (regioVertrieb);;;933611423;Alexandra;Kirchhoff;Support-Projekt zur Zeiterfassung der Auswertung subventionierter Postleitzahlen;2019-01-14T14:28:15Z;2019-01-14T14:28:15Z
945428379;P2101_049;Terminblock;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933610914;Julia;Schmidt;;2021-01-26T10:03:33Z;2021-02-02T09:03:03Z
945455349;P2102_053;Testprojekt;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610101;André;Klattenberg;;2021-02-22T10:52:05Z;2021-02-22T10:52:05Z
945456278;P2102_060;Überarbeitung Facebook und Instagram;True;True;Peter Hansen Dachdecker- & Fassadenbau GmbH,Oldebrüggestr. 20a,26382 Wilhelmshaven;None;None;None;project;180.0;0.0;EUR;None;None;False;90.0;False;760944692;Peter Hansen Dachdecker- & Fassadenbau GmbH;;;933611423;Alexandra;Kirchhoff;;2021-02-23T07:50:05Z;2021-02-23T08:12:17Z
945428384;P2101_050;Unternehmens-Visitenkarte allgemein;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933610914;Julia;Schmidt;;2021-01-26T10:04:51Z;2021-02-02T08:36:55Z
945452805;P2102_042;Videoproduktion;True;True;Gemeinnützige Gesellschaft,für Paritätische Sozialarbeit mbH Wilhelmshaven,Banter Weg 12,26389 Wilhelmshaven;None;None;None;project;2000.0;0.0;EUR;;None;False;90.0;False;760726477;Gemeinnützige Gesellschaft für Paritätische Sozialarbeit mbH Wilhelmshaven (GPS);259792;Videoproduktion;933613815;Christian;Hinze;;2021-02-18T12:16:32Z;2021-02-18T12:16:32Z
945467159;P2103_009;Visitenkarten Brun-Tatje und Schuhmann;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933610914;Julia;Schmidt;;2021-03-04T11:47:46Z;2021-03-04T11:49:16Z
945459844;P2102_070;Vorschulbuch;True;True;AWO Kinder Jugend und Familie Weser-Ems GmbH, Sprachheilzentrum Wilhelmshaven, mit Sprachheilkindergarten, Masurenstraße 17, 26388 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760632047;AWO Kinder Jugend und Familie Weser-Ems GmbH (AWO_Weser_Ems);;;933615134;Thomke;Müller;Bitte so schnell es geht Daten liefert kul an tmu;2021-02-25T16:22:48Z;2021-03-01T08:35:25Z
945440524;P2102_012;VT-005 Versandtaschen C5 mit Fenster;True;True;Volksbank Jever eG,Schloßplatz 3,26441 Jever;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760547549;Volksbank Jever eG (Voba_Jever);;;933615197;Astrid;Funk;in WHV bestellt bei WK gedruckt wird in WHV abgerechnet (nächstes Mal in WTM),in 2016 für 3000 Stück: 46300 € (# 21311);2021-02-05T09:17:16Z;2021-02-12T07:03:55Z
945457894;P2102_066;VT-017_Versandtaschen B4;True;True;Volksbank Jever eG,Schloßplatz 3,26441 Jever;None;None;None;project;249.0;0.0;EUR;None;None;True;90.0;False;760547549;Volksbank Jever eG (Voba_Jever);;;933615197;Astrid;Funk;;2021-02-24T10:20:16Z;2021-03-10T04:01:27Z
945308820;P2009_031;Wandkalender Als Kind in WHV 1971;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933610101;André;Klattenberg;;2020-09-14T05:42:59Z;2020-11-02T10:27:20Z
944868928;P1901-030;Webseitenbetreuung;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933611423;Alexandra;Kirchhoff;Dies ist der Sammelvorgang für die Betreuung der Brillen Babatz-Webseite zur Zeiterfassung. Abrechnung läuft über die Pauschale.;2019-01-14T07:51:48Z;2019-01-14T07:56:30Z
944869580;P1901-044;Webseitenbetreuung;True;True;Landkreis Wittmund, Am Markt 9, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760418923;Landkreis Wittmund (LK_WTM);;;933611423;Alexandra;Kirchhoff;Durchgehendes Projekt zur Zeiterfassung der Supportaufgaben für den Landkreis Wittmund z.B.:, - Amtsblätter einpflegen, - Unterstützung bei Änderungen auf landkreis-wittmund.de;2019-01-14T14:40:50Z;2019-06-27T08:37:40Z
945245499;P2006_055;Website;True;True;Rosenstraße 38,26441 Jever;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760608737;Susanne Winter;;;933615199;Kim;Metzer;;2020-06-26T08:33:28Z;2020-12-10T09:36:43Z
945257880;P2007_012;Website-Erstellung/Digitalmarketing;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;50000.0;0.0;EUR;;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);182405;Website-Erstellung / Erweiterung des Brandbooks / Digitalmarketing;933613815;Christian;Hinze;;2020-07-03T11:53:23Z;2020-08-19T05:55:17Z
945259065;P2007_014;Website-Relaunch;True;True;Ingenieurbüro Mantay - Planungsbüro für Architektur Gebäudetechnik und Energieberatung,An der Junkerei 4,26389 Wilhelmshaven,Deutschland;None;None;None;project;12000.0;0.0;EUR;;None;False;90.0;False;760804892;Ingenieurbüro Mantay - Planungsbüro für Architektur Gebäudetechnik und Energieberatung;198630;Website-Relaunch;933613815;Christian;Hinze;;2020-07-06T06:58:21Z;2020-07-06T06:58:21Z
945329744;P2010_016;Website-Relaunch;True;True;Ingenieurbüro Mantay - Planungsbüro für Architektur Gebäudetechnik und Energieberatung,An der Junkerei 4,26389 Wilhelmshaven,Deutschland;None;None;None;project;10000.0;0.0;EUR;;None;False;90.0;False;760804892;Ingenieurbüro Mantay - Planungsbüro für Architektur Gebäudetechnik und Energieberatung;198630;Website-Relaunch;933613815;Christian;Hinze;;2020-10-08T07:32:11Z;2021-02-01T14:30:57Z
945442591;P2102_018;Website-Relaunch "Mein-Immocheck";True;True;Volksbank Jever Immobilien GmbH,Schloßplatz 3,26441 Jever;None;None;None;project;1575.0;0.0;EUR;;None;True;90.0;False;760496042;Volksbank Jever Immobilien GmbH (Voba_Immo_Jever);264614;Website-Relaunch "Mein-Immocheck";933613815;Christian;Hinze;;2021-02-08T14:07:24Z;2021-02-08T14:07:46Z
945435549;P2102_003;Website-Support & Social-Media-Betreuung 2021;True;True;Stadtwerke-Verkehrsgesellschaft Wilhelmshaven GmbH, Freiligrathstraße 416, 26386 Wilhelmshaven;None;None;None;project;525.0;0.0;EUR;;None;True;90.0;False;760496034;Stadtwerke-Verkehrsgesellschaft Wilhelmshaven GmbH (SWWV);233296;Stadtwerke-Verkehrsgesellschaft Wilhelmshaven GmbH - Update- & Service-Pauschale 2021;933613815;Christian;Hinze;;2021-02-01T17:24:09Z;2021-02-01T17:24:33Z
945470412;P2103_018;Website-Wartung;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;800.0;0.0;EUR;;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);182405;Website-Erstellung / Erweiterung des Brandbooks / Digitalmarketing;933613815;Christian;Hinze;;2021-03-08T16:19:00Z;2021-03-08T16:19:00Z
944979611;P1907_057;Weiterentwicklung Cleanchilla;True;True;regioVertrieb Nord GmbH, Am Markt 24, 26409 Wittmund;None;None;None;project;130.0;0.0;EUR;;None;False;90.0;False;760504917;regioVertrieb Nord GmbH (regioVertrieb);129442;Weiterentwicklung Cleanchilla;933611423;Alexandra;Kirchhoff;;2019-07-17T09:02:24Z;2019-07-18T03:03:49Z
945417874;P2101_033;Werbespot BBS Wilhelmshaven;True;True;Gemeinnützige Gesellschaft,für Paritätische Sozialarbeit mbH Wilhelmshaven,Banter Weg 12,26389 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760726477;Gemeinnützige Gesellschaft für Paritätische Sozialarbeit mbH Wilhelmshaven (GPS);;;933615134;Thomke;Müller;;2021-01-15T10:59:28Z;2021-01-15T11:00:50Z
